데이터기준일자,전화번호,대표자명,홈페이지주소,휴무일,공휴일운영종료시각,공휴일운영시작시각,주말운영종료시각,주말운영시작시각,평일운영종료시각,평일운영시작시각,수입차요금,레저용차요금,승합차요금,대형차요금,중형차요금,소형차요금,경차요금,전기승합자동차보유대수,전기승용자동차보유대수,승합차보유대수,승용차보유대수,자동차총보유대수,보유차고지수용능력,차고지지번주소,차고지도로명주소,경도,위도,소재지지번주소,소재지도로명주소,사업장구분,업체명,제공기관코드,제공기관명
2019-08-21,064-712-6161,변순정,,,,,,,20:00,07:45,,,,,,,,0,0,19,109,128,,,제주특별자치도 제주시 외도1동 636-4,126.4307772,33.4851033,,제주특별자치도 제주시 우정로 88(외도1동),주사업장,㈜한길,6500000,제주특별자치도
2019-08-21,064-712-6555,박종갑,,,,,,,20:00,07:45,,,,,,,,0,0,6,101,107,,,제주특별자치도 제주시 억삼길 10,126.4680058,33.4931269,,제주특별자치도 제주시 억삼길 10(이호2동),주사업장,㈜메트로,6500000,제주특별자치도
2019-08-21,064-744-4800,장성욱,,,,,,,20:00,07:45,,,,,,,,0,12,26,390,416,,,제주특별자치도 제주시 애월읍 상가리 674,126.4555931,33.4932352,,제주특별자치도 제주시 오광로 24(이호2동),주사업장,(유)제주공항,6500000,제주특별자치도
2019-08-21,064-742-8003,양문봉,,,,,,,20:00,07:45,,,,,,,,0,30,15,109,124,,,제주특별자치도 제주시 용담2동 1677-1,126.4970703,33.4915815,,"제주특별자치도 제주시 신대로 63, 3층 303호",주사업장,㈜굿모닝,6500000,제주특별자치도
2019-08-21,064-746-8466,장호,,,,,,,20:00,07:45,,,,,,,,0,0,65,35,100,,,제주특별자치도 제주시 용담3동1274-2,126.5222612,33.4636889,,"제주특별자치도 제주시 제주시 천수로6길 25, 1층 103호(이도이동)",주사업장,㈜제주씽씽,6500000,제주특별자치도
2019-08-21,064-743-4000,"고태식, 김종식",,,,,,,20:00,07:45,,,,,,,,0,0,42,778,820,,,제주특별자치도 제주시 용담3동 958,126.5030909,33.503629,,제주특별자치도 제주시 용문로 64(용담2동),주사업장,㈜제주오케이렌터카,6500000,제주특별자치도
2019-08-21,064-735-3421,한미경,,,,,,,20:00,07:45,,,,,,,,0,2,89,1073,1162,,,제주특별자치도 제주시 용담2동 1531-1,126.4972364,33.5050096,,제주특별자치도 제주시 용문로 8(용담2동),주사업장,제주렌트카㈜,6500000,제주특별자치도
2019-08-21,064-712-8570,민홍자,,,,,,,20:00,07:45,,,,,,,,0,0,16,170,186,,,제주특별자치도 제주시 오일장서길 68,126.4724361,33.4977742,,제주특별자치도 제주시 오일장서길 68(도두일동),주사업장,㈜오름,6500000,제주특별자치도
2019-08-21,064-744-2002,김봉감,,,,,,,20:00,07:45,,,,,,,,0,1,13,102,105,,,제주특별자치도 제주시 월성로4길 76-2,126.4723517,33.4916162,,제주특별자치도 제주시 월성로4길 76-2(용담이동),주사업장,㈜가자제주,6500000,제주특별자치도
2019-08-21,064-746-8400,송하단,,,,,,,20:00,07:45,,,,,,,,0,12,16,89,105,,,제주특별자치도 제주시 노형동 1235-1,126.4743431,33.4919339,,제주특별자치도 제주시 월광로 154(노형동),주사업장,㈜장수,6500000,제주특별자치도
2019-08-21,064-711-0388,김성종,,,,,,,20:00,07:45,,,,,,,,0,12,25,191,216,,,제주특별자치도 제주시 용담2동 905-5,126.5031983,33.5105804,,제주특별자치도 제주시 용해로 74(용담2동),주사업장,㈜용두암,6500000,제주특별자치도
2019-08-21,064-748-1600,현유홍,,,,,,,20:00,07:45,,,,,,,,0,10,14,105,119,,,제주특별자치도 제주시 노형동 3692,126.4626136,33.48258006,,제주특별자치도 제주시 오광로 156(노형동),주사업장,㈜써니빌,6500000,제주특별자치도
2019-08-21,064-742-3300,박영권,,,,,,,20:00,07:45,,,,,,,,0,99,38,515,553,,,제주특별자치도 제주시 용담2동 593-11,126.4967942,33.5048798,,제주특별자치도 제주시 공항로 5(용담2동),주사업장,㈜탐라,6500000,제주특별자치도
2019-08-21,064-748-5005,이상국,,,,,,,20:00,07:45,,,,,,,,0,12,5,274,279,,,제주특별자치도 제주시 연미길 53,126.5055314,33.48846761,,제주특별자치도 제주시 연미길 53(오라이동),주사업장,㈜한국,6500000,제주특별자치도
2019-08-21,064-743-1007,박명수,,,,,,,20:00,07:45,,,,,,,,0,0,21,249,270,,,제주특별자치도 제주시 구좌읍 송당리 1419,126.5021933,33.5036975,,제주특별자치도 제주시 용문로 62(용담이동),주사업장,㈜월드,6500000,제주특별자치도
2019-08-21,064-743-9991,현동환,,,,,,,20:00,07:45,,,,,,,,0,20,6,163,169,,,제주특별자치도 제주시 오라3동 2853-1,126.505795,33.48978859,,제주특별자치도 제주시 연미길44(오라3동),주사업장,㈜제주아산,6500000,제주특별자치도
2019-08-21,064-749-2139,전주동,,,,,,,20:00,07:45,,,,,,,,0,50,40,468,508,,,제주특별자치도 제주시 용담3동969-3,126.5020656,33.51495689,,제주특별자치도 제주시 용마서길34(용담3동),주사업장,㈜아리랑,6500000,제주특별자치도
2019-08-21,064-743-1515,김양선,,,,,,,20:00,07:45,,,,,,,,0,0,12,184,196,,,제주특별자치도 제주시 용문로88,126.5055333,33.5035633,,제주특별자치도 제주시 용문로88(용담2동),주사업장,㈜인터파크렌터카,6500000,제주특별자치도
2019-08-21,070-4352-5515,천창익,,,,,,,20:00,07:45,,,,,,,,0,0,8,191,199,,,제주특별자치도 제주시 연미길 42,126.5055819,33.49017002,,제주특별자치도 제주시 연미길 42(오라3동),주사업장,㈜에스카,6500000,제주특별자치도
2019-09-18,055-854-8000,,,,,,,,18:00,09:00,,,,,,,,0,0,0,89,89,390,,경상남도 사천시 사천읍 사천대로 1971,128.08668872,35.092243694,,경상남도 사천시 사천읍 사천대로 1971,영업소,롯데렌탈,5340000,경상남도 사천시
2019-09-18,055-855-1265,,,,,,,,18:00,09:00,,,,,,,,0,0,0,7,7,231,,경상남도 사천시 사천읍 항공로 54,128.0765739,35.0812441375,,경상남도 사천시 사천읍 항공로 54,영업소,오토랜드세이프,5340000,경상남도 사천시
2019-09-18,055-855-5588,,,,,,,,18:00,09:00,,,,,,,,0,0,0,7,7,180,,경상남도 사천시 정동면 진삼로 1428,128.086276,35.0786483473,,경상남도 사천시 정동면 진삼로 1428,영업소,동부렌트카,5340000,경상남도 사천시
2019-09-18,055-852-1044,,,,,,,,18:00,09:00,,,,,,,,0,0,0,73,73,0,,경상남도 사천시 사천읍 사천대로 1971,128.08668872,35.092243694,,경상남도 사천시 사천읍 사천대로 1971,영업소,에이제이렌터카,5340000,경상남도 사천시
2019-09-18,055-853-7171,,,,,,,,18:00,09:00,,,,,,,,0,0,1,13,14,195,,경상남도 사천시 삼상로 125,128.088696,34.938782,,경상남도 사천시 삼상로 125,영업소,뉴하이렌트카,5340000,경상남도 사천시
2019-09-18,055-834-5555,,,,,,,,18:00,09:00,,,,,,,,0,0,11,52,63,1121,경상남도 사천시 벌리동 494-2,경상남도 사천시 중앙로 5-1(선구동),128.0731149,34.927366,,경상남도 사천시 중앙로 5-1(선구동),주사업장,서경렌트카,5340000,경상남도 사천시
2019-09-18,055-835-9300,,,,,,,,18:00,09:00,,,,,,,,0,0,9,18,27,850,,경상남도 사천시 삼천포대교로 577,128.073114931,34.927366,,경상남도 사천시 중앙로 5-1(선구동),주사업장,삼성렌트카,5340000,경상남도 사천시
2019-09-18,055-853-7171,,,,,,,,18:00,09:00,,,,,,,,0,0,6,50,56,1499,경상남도 사천시 사천읍 구암리 1707-1,경상남도 사천시 사천읍 간산1길 32,128.088170116,35.091875,,경상남도 사천시 사천읍 간산1길 32,주사업장,뉴하이렌트카,5340000,경상남도 사천시
2019-09-06,053-475-2332,장효숙,,,,,20:00,08:30,20:00,08:30,,,,,,,,0,0,2,98,100,,,대구광역시 남구 봉덕로32길 2층,128.593861,35.8445584,대구광역시 남구 봉덕동 545-5,대구광역시 남구 봉덕로32,주사업장,㈜온누리렌트카,3440000,대구광역시 남구
2019-08-21,064-745-6566,이영웅,,,,,,,20:00,07:45,,,,,,,,0,15,14,157,171,,,제주특별자치도 제주시 용담2동 1336-6,126.5027024,33.5126922,,제주특별자치도 제주시 용해로 50(용담2동),주사업장,㈜레츠고,6500000,제주특별자치도
2019-08-21,064-745-4801,문순선,,,,,,,20:00,07:45,,,,,,,,0,0,11,181,192,,,제주특별자치도 제주시 이호2동 1563-5,126.4555931,33.4932442,,제주특별자치도 제주시 오광로 24(이호2동),주사업장,㈜공항렌터카,6500000,제주특별자치도
2019-08-21,064-745-2004,장 호,,,,,,,20:00,07:45,,,,,,,,0,25,50,51,101,,,제주특별자치도 제주시 용담3동 1274-2,126.5079423,33.49975432,,제주특별자치도 제주시 서광로 110,주사업장,㈜비젼렌트카,6500000,제주특별자치도
2019-08-21,1577-5371,최홍훈,,,,,,,20:00,07:45,,,,,,,,0,0,5,126,131,,,제주특별자치도 제주시 노형동 3606-1,126.4617932,33.4795165,,제주특별자치도 제주시 우평로 40(노형동),주사업장,㈜제주신화렌트카,6500000,제주특별자치도
2019-08-21,064-745-9797,송명옥,,,,,,,20:00,07:45,,,,,,,,0,0,13,121,134,,,제주특별자치도 제주시 용담2동 2621-11,126.5083655,33.5016677,,제주특별자치도 제주시 한천로 23(용담이동),주사업장,㈜우리렌트카,6500000,제주특별자치도
2019-08-21,064-712-7811,백애경,,,,,,,20:00,07:45,,,,,,,,0,50,16,157,173,,,제주특별자치도 제주시 오라2동 2045-1,126.5050406,33.4905234,,제주특별자치도 제주시 연미길 35(오라이동),주사업장,㈜뉴대한,6500000,제주특별자치도
2019-08-21,064-746-3500,변원용,,,,,,,20:00,07:45,,,,,,,,0,36,106,942,1048,,,제주특별자치도 제주시 도두이동 1151,126.4827923,33.4962612,,제주특별자치도 제주시 제성1길 30(도두2동),주사업장,㈜무지개,6500000,제주특별자치도
2019-08-21,064-712-7121,박명수,,,,,,,20:00,07:45,,,,,,,,0,0,1,154,155,,,제주특별자치도 제주시 구좌읍 송당리 1419,126.5021933,33.5036975,,제주특별자치도 제주시 용문로 62(용담이동),주사업장,㈜포시즌,6500000,제주특별자치도
2019-08-21,064-745-7272,고영진,,,,,,,20:00,07:45,,,,,,,,0,0,14,134,148,,,제주특별자치도 제주시 이호2동 1112-2,126.4600823,33.48962671,,제주특별자치도 제주시 오도11길 19(이호이동),주사업장,㈜스마트,6500000,제주특별자치도
2019-08-21,1588-6869,오선애,,,,,,,20:00,07:45,,,,,,,,0,0,8,93,101,,,제주특별자치도 제주시 외도1동 567,126.5065835,33.5000288,,제주특별자치도 제주시 서광로 94(오라3동),주사업장,㈜뉴제주올레,6500000,제주특별자치도
2019-08-21,064-773-8000,박병현,,,,,,,20:00,07:45,,,,,,,,0,0,28,275,303,,,제주특별자치도 제주시 도두1동 1374-4,126.4783202,33.49942758,,제주특별자치도 제주시 오일장중길 115,주사업장,㈜썬렌트카,6500000,제주특별자치도
2019-08-21,1661-3315,이재웅,,,,,,,20:00,07:45,,,,,,,,0,20,31,248,279,,,제주특별자치도 제주시 도두일동 2276-2,126.5055819,33.49017002,,제주특별자치도 제주시 연미길 42(오라삼동),주사업장,㈜쏘카,6500000,제주특별자치도
2019-08-21,064-742-0087,오봉헌,,,,,,,20:00,07:45,,,,,,,,0,0,39,367,406,,,제주특별자치도 제주시 용담3동 1181-5,126.4963139,33.5181652,,제주특별자치도 제주시 어영길 30(용담3동),주사업장,(유)제주현대,6500000,제주특별자치도
2019-08-21,064-742-9944,문석반,,,,,,,20:00,07:45,,,,,,,,0,11,14,136,150,,,제주특별자치도 제주시 용담2동 779-4,126.5056839,33.507106,,제주특별자치도 제주시 용해로 119(용담2동),주사업장,㈜제주평화,6500000,제주특별자치도
2019-08-21,064-745-0753,정안진,,,,,,,20:00,07:45,,,,,,,,0,12,6,285,291,,,제주특별자치도 제주시 이호2동 193,126.4635462,33.4947514,,제주특별자치도 제주시 이호2동 193,주사업장,㈜KD,6500000,제주특별자치도
2019-08-21,064-745-0017,전성권,,,,,,,20:00,07:45,,,,,,,,0,0,21,139,160,,,제주특별자치도 제주시 이호2동 802-4,126.4657450,33.5033199,,제주특별자치도 제주시 서해안로 154(도두일동),주사업장,㈜좋은,6500000,제주특별자치도
2019-08-21,064-713-6000,오영태,,,,,,,20:00,07:45,,,,,,,,0,0,4,110,114,,,제주특별자치도 제주시 이호2동 200-4,126.4649233,33.4939092,,제주특별자치도 제주시 일주서로 7662(이호2동),주사업장,㈜제주e,6500000,제주특별자치도
2019-08-21,064-711-6111,이종숙,,,,,,,20:00,07:45,,,,,,,,0,1,42,74,116,,,제주특별자치도 제주시 내도동 181,126.4869928,33.50326129,,제주특별자치도 제주시 다호북길 105(도두이동),주사업장,㈜제주여행,6500000,제주특별자치도
2019-08-21,064-744-3939,정연한,,,,,,,20:00,07:45,,,,,,,,0,0,7,103,110,,,제주특별자치도 제주시 외도1동 450-1,126.4844306,33.4940181,,제주특별자치도 제주시 일주서로 7843(연동),주사업장,㈜제주드림,6500000,제주특별자치도
2019-08-21,064-743-7300,양낙민,,,,,,,20:00,07:45,,,,,,,,0,43,9,163,172,,,제주특별자치도 제주시 오라2동 2093-1,126.4427317,33.48776114,,제주특별자치도 제주시 논세길 74(내도동),주사업장,㈜올레,6500000,제주특별자치도
2019-08-21,064-805-8005,조규현,,,,,,,20:00,07:45,,,,,,,,0,3,23,215,238,,,제주특별자치도 제주시 용담2동 727-3,126.5004012,33.50341345,,제주특별자치도 제주시 공항로1길 38(용담2동),주사업장,㈜특별한,6500000,제주특별자치도
2019-08-21,064-748-8222,"강동훈, 윤희숙",,,,,,,20:00,07:45,,,,,,,,0,0,8,114,122,,,제주특별자치도 제주시 도두일동 2205,126.4708566,33.49579318,,제주특별자치도 제주시 오일장중길 27(도두일동),주사업장,㈜한라산,6500000,제주특별자치도
2019-08-21,064-712-0091,김경란,,,,,,,20:00,07:45,,,,,,,,0,0,14,277,291,,,제주특별자치도 제주시 연동 353-5,126.5019145,33.4857406,,제주특별자치도 제주시 연미길 103 (연동),주사업장,㈜제주사랑,6500000,제주특별자치도
2019-08-21,064-745-9119,양종현,,,,,,,20:00,07:45,,,,,,,,0,0,7,104,111,,,제주특별자치도 제주시 도두1동 2623-10,126.4708589,33.4842277,,제주특별자치도 제주시 수덕11길 66(노형동),주사업장,㈜행운,6500000,제주특별자치도
2019-08-21,064-711-9611,장윤석,,,,,,,20:00,07:45,,,,,,,,0,0,31,292,323,,,제주특별자치도 제주시 용담3동 2262,126.5044184,33.5103553,,제주특별자치도 제주시 성화로1길 5(용담2동),주사업장,㈜하나렌트카,6500000,제주특별자치도
2019-08-21,064-711-1666,오충헌,,,,,,,20:00,07:45,,,,,,,,0,0,7,119,126,,,제주특별자치도 제주시 도두1동 2247,126.4723073,33.4964485,,제주특별자치도 제주시 오일장중길 39(도두일동),주사업장,㈜렌트파크,6500000,제주특별자치도
2019-08-21,064-743-3727,김순자,,,,,,,20:00,07:45,,,,,,,,0,0,9,94,103,,,제주특별자치도 제주시 이호1동 315-9,126.4634869,33.50077793,,제주특별자치도 제주시 도리로 110(이호1동),주사업장,㈜발리,6500000,제주특별자치도
2019-08-21,064-712-9501,조규홍,,,,,,,20:00,07:45,,,,,,,,0,0,8,131,139,,,제주특별자치도 제주시 용담이동 2741-1,126.5004538,33.5032118,,제주특별자치도 제주시 공항로1길 38-1(용담2동),주사업장,㈜대진,6500000,제주특별자치도
2019-08-21,064-742-7901,고용철,,,,,,,20:00,07:45,,,,,,,,0,0,15,101,116,,,제주특별자치도 제주시 도두일동 1177-4,126.4788298,33.49841994,,제주특별자치도 제주시 제성1길 75,주사업장,㈜자유렌터카,6500000,제주특별자치도
2019-08-21,064-744-8088,변창덕,,,,,,,20:00,07:45,,,,,,,,0,100,23,247,270,,,제주특별자치도 제주시 도두1동 1376-1,126.4762882,33.4996994,,제주특별자치도 제주시 오일장중길 117 1동 1층,주사업장,㈜제주에코렌트카,6500000,제주특별자치도
2019-08-21,064-742-9400,강동훈,,,,,,,20:00,07:45,,,,,,,,0,70,40,402,442,,,제주특별자치도 제주시 이호1동 313-5,126.4865312,33.5026778,,제주특별자치도 제주시 다호북길 111(도두이동),주사업장,㈜로그인렌트카,6500000,제주특별자치도
2019-08-21,064-713-0034,노경순,,,,,,,20:00,07:45,,,,,,,,0,60,5,168,173,,,제주특별자치도 제주시 도두일동 1364-3,126.5055314,33.48846761,,제주특별자치도 제주시 연미길 53(오라이동),주사업장,㈜오렌지렌트카,6500000,제주특별자치도
2019-08-21,064-743-7708,"강영민, 김재린",,,,,,,20:00,07:45,,,,,,,,0,0,9,141,150,,,제주특별자치도 제주시 도령로 171-1,126.493041,33.4963487,,제주특별자치도 제주시 도령로 171-1(용담이동),주사업장,㈜제주엔젤렌트카,6500000,제주특별자치도
2019-08-21,064-742-7900,"윤성길, 권민수",,,,,,,20:00,07:45,,,,,,,,0,0,15,132,147,,,제주특별자치도 제주시 용담2동 878-2,126.4345776,33.430636,,제주특별자치도 제주시 애월읍 광령평화2길170-2,주사업장,㈜씨유렌트카,6500000,제주특별자치도
2019-08-21,064-742-2008,송승철,,,,,,,20:00,07:45,,,,,,,,0,0,0,275,275,,,제주특별자치도 제주시 일주서로 532,126.4770088,33.49845194,,제주특별자치도 제주시 오일장중길 100(도두일동),주사업장,한불모터스㈜,6500000,제주특별자치도
2019-08-21,064-742-0087,이영석,,,,,,,20:00,07:45,,,,,,,,0,52,0,146,146,,,제주특별자치도 제주시 외도일동 475-1,126.4963139,33.5181652,,제주특별자치도 제주시 어영길 30(용담삼동),주사업장,㈜제주명품렌터카,6500000,제주특별자치도
2019-08-21,064-794-2222,고정석,,,,,,,20:00,07:45,,,,,,,,0,0,10,208,218,,,제주특별자치도 제주시 도두일동 1557-2,126.4862444,33.50242872,,제주특별자치도 제주시 신성마을길 112(도두이동),주사업장,㈜하이제주렌트카,6500000,제주특별자치도
2019-08-21,064-744-1116,정호규,,,,,,,20:00,07:45,,,,,,,,0,50,21,257,278,,,제주특별자치도 제주시 도두이동 1106-1,126.4800184,33.4997665,,제주특별자치도 제주시 오일장중길 128,주사업장,제주카카오렌트카,6500000,제주특별자치도
2019-08-21,064-745-7730,이경희,,,,,,,20:00,07:45,,,,,,,,0,0,10,125,135,,,제주특별자치도 제주시 도두일동 1364,126.4929958,33.50288208,,제주특별자치도 제주시 다호7길 28(용담2동),주사업장,㈜타조렌터카,6500000,제주특별자치도
2019-08-21,064-742-0003,김유정,,,,,,,20:00,07:45,,,,,,,,0,0,10,146,156,,,제주특별자치도 제주시 애월읍 납읍리 872-2,126.5055314,33.48846761,,제주특별자치도 제주시 연미길 53,주사업장,㈜제주자연렌트카,6500000,제주특별자치도
